code,language,language_family,simulation_code,simulation,simulated_value,entropy_gn,entropy_gn1,conditional_entropy,variation_gn,variation_gn1,number_of_pairs,real_value
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_223,Y,0.18929,1.36025,2.25,2.06071,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_224,Y,0.36459,1.36025,2.25,1.88541,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_225,Y,0.50965,1.55118,2.25,1.74035,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_226,Y,0.12893,1.45756,2.25,2.12107,4,5,16,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_227,Y,0.30264,1.4736,2.25,1.94736,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_228,Y,0.27538,1.36025,2.25,1.97462,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_229,Y,0.3755,1.26089,2.25,1.8745,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_230,Y,0.30209,1.32446,2.25,1.94791,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_231,Y,0.3737,1.37843,2.25,1.8763,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_232,Y,0.2785,1.36025,2.25,1.9715,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_233,Y,0.34314,1.44224,2.25,1.90686,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_234,Y,0.15564,1.45756,2.25,2.09436,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_235,Y,0.216,1.36025,2.25,2.034,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_236,Y,0.09314,1.45756,2.25,2.15686,4,5,16,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_237,Y,0.29382,1.38696,2.25,1.95618,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_238,Y,0.23629,1.5374,2.25,2.01371,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_239,Y,0.17096,1.45756,2.25,2.07904,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_240,Y,0.34598,1.4736,2.25,1.90402,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_241,Y,0.14425,1.45756,2.25,2.10575,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_242,Y,0.1535,1.36025,2.25,2.0965,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_243,Y,0.34467,1.4736,2.25,1.90533,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_244,Y,0.21814,1.42177,2.25,2.03186,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_245,Y,0.14425,1.45756,2.25,2.10575,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_246,Y,0.2785,1.36025,2.25,1.9715,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_247,Y,0.09314,1.45756,2.25,2.15686,4,5,16,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_248,Y,0.3252,1.26089,2.25,1.9248,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_249,Y,0.28217,1.4736,2.25,1.96783,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_250,Y,0.26711,1.36025,2.25,1.98289,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_251,Y,0.18929,1.36025,2.25,2.06071,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_252,Y,0.34699,1.37843,2.25,1.90301,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_253,Y,0.27208,1.5374,2.25,1.97792,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_254,Y,0.31612,1.2876,2.25,1.93388,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_255,Y,0.30988,1.26089,2.25,1.94012,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_256,Y,0.30161,1.26089,2.25,1.94839,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_257,Y,0.30521,1.32446,2.25,1.94479,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_258,Y,0.24486,1.42177,2.25,2.00514,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_259,Y,0.21814,1.42177,2.25,2.03186,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_260,Y,0.26532,1.44224,2.25,1.98468,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_261,Y,0.42709,1.32446,2.25,1.82291,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_262,Y,0.2907,1.36025,2.25,1.9593,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_263,Y,0.33747,1.59452,2.25,1.91253,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_264,Y,0.34598,1.4736,2.25,1.90402,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_265,Y,0.35191,1.26089,2.25,1.89809,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_266,Y,0.21288,1.36025,2.25,2.03712,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_267,Y,0.33901,1.5374,2.25,1.91099,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_268,Y,0.48346,1.18628,2.25,1.76654,4,5,10,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_269,Y,0.3288,1.38696,2.25,1.9212,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_270,Y,0.216,1.36025,2.25,2.034,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_271,Y,0.42481,1.37843,2.25,1.82519,4,5,10,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_272,Y,0.34445,1.44224,2.25,1.90555,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_273,Y,0.36986,1.46895,2.25,1.88014,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_274,Y,0.18929,1.36025,2.25,2.06071,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_275,Y,0.28941,1.26089,2.25,1.96059,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_276,Y,0.341,1.32446,2.25,1.909,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_277,Y,0.18929,1.36025,2.25,2.06071,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_278,Y,0.39345,1.46895,2.25,1.85655,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_279,Y,0.26017,1.42177,2.25,1.98983,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_280,Y,0.21814,1.42177,2.25,2.03186,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_281,Y,0.25705,1.42177,2.25,1.99295,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_282,Y,0.23346,1.42177,2.25,2.01654,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_283,Y,0.1535,1.36025,2.25,2.0965,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_284,Y,0.32398,1.42177,2.25,1.92602,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_285,Y,0.34467,1.4736,2.25,1.90533,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_286,Y,0.18911,1.51693,2.25,2.06089,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_287,Y,0.3755,1.2876,2.25,1.8745,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_288,Y,0.466,1.32446,2.25,1.784,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_289,Y,0.25179,1.36025,2.25,1.99821,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_290,Y,0.19143,1.45756,2.25,2.05857,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_291,Y,0.3877,1.26089,2.25,1.8623,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_292,Y,0.28941,1.26089,2.25,1.96059,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_293,Y,0.29382,1.32446,2.25,1.95618,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_294,Y,0.21814,1.42177,2.25,2.03186,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_295,Y,0.29879,1.50161,2.25,1.9512100000000001,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_296,Y,0.34699,1.37843,2.25,1.90301,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_297,Y,0.29382,1.32446,2.25,1.95618,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_298,Y,0.40481,1.36025,2.25,1.84519,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_299,Y,0.42096,1.18628,2.25,1.82904,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_300,Y,0.2627,1.26089,2.25,1.9873,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_301,Y,0.21288,1.36025,2.25,2.03712,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_302,Y,0.33328,1.4736,2.25,1.91672,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_303,Y,0.2785,1.32446,2.25,1.9715,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_304,Y,0.18236,1.42177,2.25,2.06764,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_305,Y,0.23346,1.42177,2.25,2.01654,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_306,Y,0.36771,1.32446,2.25,1.88229,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_307,Y,0.47517,1.5167,2.25,1.77483,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_308,Y,0.33788,1.36025,2.25,1.91212,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_309,Y,0.31612,1.2876,2.25,1.93388,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_310,Y,0.19143,1.45756,2.25,2.05857,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_311,Y,0.21814,1.42177,2.25,2.03186,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_312,Y,0.26711,1.36025,2.25,1.98289,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_313,Y,0.38046,1.4736,2.25,1.86954,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_314,Y,0.41529,1.59452,2.25,1.83471,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_315,Y,0.31796,1.4736,2.25,1.93204,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_316,Y,0.23346,1.42177,2.25,2.01654,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_317,Y,0.4035,1.38696,2.25,1.8465,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_318,Y,0.38046,1.4736,2.25,1.86954,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_319,Y,0.15333,1.51693,2.25,2.09667,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_320,Y,0.19143,1.45756,2.25,2.05857,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_321,Y,0.3252,1.26089,2.25,1.9248,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_322,Y,0.24271,1.32446,2.25,2.00729,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_323,Y,0.216,1.36025,2.25,2.034,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_324,Y,0.37349,1.5374,2.25,1.87651,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_325,Y,0.31741,1.36025,2.25,1.93259,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_326,Y,0.42379,1.50161,2.25,1.8262100000000001,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_327,Y,0.41529,1.59452,2.25,1.83471,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_328,Y,0.4035,1.38696,2.25,1.8465,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_329,Y,0.28217,1.4736,2.25,1.96783,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_330,Y,0.12893,1.45756,2.25,2.12107,4,5,16,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_331,Y,0.2785,1.32446,2.25,1.9715,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_332,Y,0.26711,1.36025,2.25,1.98289,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_333,Y,0.30988,1.26089,2.25,1.94012,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_334,Y,0.23346,1.42177,2.25,2.01654,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_335,Y,0.23346,1.42177,2.25,2.01654,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_336,Y,0.15333,1.51693,2.25,2.09667,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_337,Y,0.24486,1.42177,2.25,2.00514,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_338,Y,0.313,1.26089,2.25,1.937,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_339,Y,0.30264,1.4736,2.25,1.94736,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_340,Y,0.35191,1.2876,2.25,1.89809,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_341,Y,0.53989,1.37164,2.25,1.71011,4,5,10,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_342,Y,0.32551,1.50161,2.25,1.92449,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_343,Y,0.21814,1.42177,2.25,2.03186,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_344,Y,0.40793,1.32446,2.25,1.84207,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_345,Y,0.25676,1.5374,2.25,1.99324,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_346,Y,0.42408,1.18628,2.25,1.82592,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_347,Y,0.27538,1.36025,2.25,1.97462,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_348,Y,0.3737,1.37843,2.25,1.8763,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_349,Y,0.216,1.36025,2.25,2.034,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_350,Y,0.27367,1.5665,2.25,1.97633,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_351,Y,0.47427,1.37164,2.25,1.77573,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_352,Y,0.27538,1.36025,2.25,1.97462,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_353,Y,0.34002,1.44224,2.25,1.90998,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_354,Y,0.27538,1.36025,2.25,1.97462,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_355,Y,0.2785,1.32446,2.25,1.9715,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_356,Y,0.26017,1.42177,2.25,1.98983,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_357,Y,0.26532,1.44224,2.25,1.98468,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_358,Y,0.40252,1.44224,2.25,1.84748,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_359,Y,0.23629,1.5374,2.25,2.01371,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_360,Y,0.2627,1.26089,2.25,1.9873,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_361,Y,0.26711,1.36025,2.25,1.98289,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_362,Y,0.39032,1.37843,2.25,1.85968,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_363,Y,0.25676,1.5374,2.25,1.99324,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_364,Y,0.24486,1.42177,2.25,2.00514,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_365,Y,0.29382,1.32446,2.25,1.95618,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_366,Y,0.15564,1.45756,2.25,2.09436,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_367,Y,0.3877,1.26089,2.25,1.8623,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_368,Y,0.341,1.32446,2.25,1.909,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_369,Y,0.2627,1.26089,2.25,1.9873,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_370,Y,0.17096,1.45756,2.25,2.07904,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_371,Y,0.30521,1.38696,2.25,1.94479,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_372,Y,0.34467,1.4736,2.25,1.90533,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_373,Y,0.20443,1.51693,2.25,2.04557,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_374,Y,0.41489,1.37164,2.25,1.83511,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_375,Y,0.26148,1.42177,2.25,1.98852,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_376,Y,0.21814,1.42177,2.25,2.03186,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_377,Y,0.36514,1.4736,2.25,1.88486,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_378,Y,0.61018,1.2876,2.25,1.63982,4,5,10,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_379,Y,0.24271,1.38696,2.25,2.00729,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_380,Y,0.47517,1.5167,2.25,1.77483,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_381,Y,0.41129,1.26089,2.25,1.83871,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_382,Y,0.15564,1.45756,2.25,2.09436,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_383,Y,0.18929,1.36025,2.25,2.06071,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_384,Y,0.30111,1.44224,2.25,1.94889,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_385,Y,0.23861,1.44224,2.25,2.01139,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_386,Y,0.2785,1.32446,2.25,1.9715,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_387,Y,0.2627,1.26089,2.25,1.9873,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_388,Y,0.18236,1.42177,2.25,2.06764,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_389,Y,0.20443,1.51693,2.25,2.04557,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_390,Y,0.23346,1.42177,2.25,2.01654,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_391,Y,0.36018,1.2876,2.25,1.88982,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_392,Y,0.438,1.2876,2.25,1.812,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_393,Y,0.28507,1.42177,2.25,1.96493,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_394,Y,0.28629,1.26089,2.25,1.96371,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_395,Y,0.28507,1.42177,2.25,1.96493,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_396,Y,0.18929,1.36025,2.25,2.06071,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_397,Y,0.4538,1.37164,2.25,1.7962,4,5,11,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_398,Y,0.35191,1.2876,2.25,1.89809,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_399,Y,0.26017,1.42177,2.25,1.98983,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_400,Y,0.3755,1.2876,2.25,1.8745,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_401,Y,0.29414,1.5665,2.25,1.95586,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_402,Y,0.29596,1.42177,2.25,1.95404,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_403,Y,0.18236,1.42177,2.25,2.06764,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_404,Y,0.17379,1.51693,2.25,2.07621,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_405,Y,0.20443,1.51693,2.25,2.04557,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_406,Y,0.3112,1.37843,2.25,1.9388,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_407,Y,0.26148,1.42177,2.25,1.98852,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_408,Y,0.25491,1.36025,2.25,1.99509,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_409,Y,0.1535,1.36025,2.25,2.0965,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_410,Y,0.26693,1.51693,2.25,1.98307,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_411,Y,0.52237,1.18628,2.25,1.72763,4,5,10,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_412,Y,0.30264,1.4736,2.25,1.94736,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_413,Y,0.216,1.36025,2.25,2.034,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_414,Y,0.34543,1.32446,2.25,1.90457,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_415,Y,0.3755,1.2876,2.25,1.8745,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_416,Y,0.25836,1.45756,2.25,1.99164,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_417,Y,0.32681,1.50161,2.25,1.92319,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_418,Y,0.32782,1.46895,2.25,1.92218,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_419,Y,0.31872,1.36025,2.25,1.93128,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_420,Y,0.17379,1.51693,2.25,2.07621,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_421,Y,0.12893,1.45756,2.25,2.12107,4,5,16,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_422,Y,0.27538,1.36025,2.25,1.97462,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_423,Y,0.26532,1.44224,2.25,1.98468,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_424,Y,0.32551,1.50161,2.25,1.92449,4,5,12,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_425,Y,0.216,1.36025,2.25,2.034,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_426,Y,0.21583,1.51693,2.25,2.03417,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_427,Y,0.18929,1.36025,2.25,2.06071,4,5,14,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_428,Y,0.28217,1.4736,2.25,1.96783,4,5,13,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_429,Y,0.18911,1.51693,2.25,2.06089,4,5,15,1
ngaa1240,Ngaanyatjarra,Pama-Nyungan,ngaa1240_430,Y,0.37862,1.2876,2.25,1.87138,4,5,12,1
