language,language_family,code,simulation_code,simulation,mutual_information,entropy_gn,entropy_gn1,conditional_entropy,variation_gn,variation_gn1,number_of_pairs
Ketengban,Other,kete1254,kete1254_REAL,N,0.97095,1.37878,1.97095,1.0,3,6,6
Ket,Other,kett1243,kett1243_REAL,N,0.78315,1.61635,1.72193,0.93878,4,6,8
Khalkha-Mongolian,Other,mong1331,mong1331_REAL,N,1.5219299999999998,1.37878,2.52193,1.0,3,6,6
Kilmeri,Other,kilm1241,kilm1241_REAL,N,1.5219299999999998,2.23593,2.52193,1.0,5,6,10
Kimaama,Other,kima1246,kima1246_REAL,N,0.0007399999999999629,1.48573,1.0,0.99926,3,6,6
Kiowa_Apache,Other,kiow1264,kiow1264_REAL,N,1.2464400000000002,1.0,2.24644,1.0,2,6,4
Kiraman,Other,kira1248,kira1248_REAL,N,0.96096,1.95021,1.96096,1.0,4,6,8
Kiwaian,Other,sout2949,sout2949_REAL,N,1.5219299999999998,1.95021,2.52193,1.0,4,6,8
Kogi,Other,cogu1240,cogu1240_REAL,N,0.72193,1.95021,1.72193,1.0,4,6,8
Koiari,Other,gras1249,gras1249_REAL,N,0.5397700000000003,0.66891,2.24644,1.70667,3,6,8
Kombai,Other,komb1274,komb1274_REAL,N,0.97095,1.37878,1.97095,1.0,3,6,6
Komnzo,Other,komn1238,komn1238_REAL,N,1.25699,2.21426,2.04644,0.78945,5,6,9
Konda_(Western_Dani),Other,west2594,west2594_REAL,N,1.82193,2.80735,2.82193,1.0,7,6,14
Korafe,Other,kora1295,kora1295_REAL,N,0.98364,2.30748,1.97095,0.98731,6,6,12
Korowai,Other,koro1312,koro1312_REAL,N,0.97095,1.95021,1.97095,1.0,4,6,8
Kuman,Other,kuma1280,kuma1280_REAL,N,0.5613000000000001,1.02899,2.14644,1.58514,5,6,13
Kung,Other,juho1239,juho1239_REAL,N,0.6589,1.02193,0.92193,0.26303,4,6,7
Kunimaipa,Other,kuni1267,kuni1267_REAL,N,0.97095,1.95021,1.97095,1.0,4,6,8
Kunza,Other,kunz1244,kunz1244_REAL,N,0.0,1.5,1.0,1.0,3,6,6
Kuot,Other,kuot1243,kuot1243_REAL,N,1.31359,2.08418,1.90564,0.59205,5,6,8
Kwoma,Other,kwom1262,kwom1262_REAL,N,1.40074,2.93221,2.92193,1.52119,8,6,26
Lardil,Other,lard1243,lard1243_REAL,N,1.33872,1.6763,2.44644,1.10772,4,6,9
Lengua,Other,leng1262,leng1262_REAL,N,0.050579999999999625,-0.0,2.52193,2.47135,1,6,6
Limilngan,Other,limi1242,limi1242_REAL,N,1.43667,2.44022,1.92193,0.48526,6,6,9
Lipan_Apache,Other,lipa1241,lipa1241_REAL,N,0.58341,1.72193,1.84644,1.26303,4,6,10
Loloda-Laba_(Loda),Other,lolo1264,lolo1264_REAL,N,1.9173499999999999,2.0,2.66898,0.75163,4,6,7
Maca,Other,maca1260,maca1260_REAL,N,6.04439,1.16561,1.0,-5.04439,3,6,1
Madole,Other,modo1249,modo1249_REAL,N,0.6436099999999999,1.39215,1.61635,0.97274,3,6,6
Mairasi,Other,nucl1594,nucl1594_REAL,N,0.03980000000000006,0.99953,1.97095,1.93115,2,6,8
Maklew,Other,makl1246,makl1246_REAL,N,0.0,0.98523,1.0,1.0,2,6,4
Mala,Other,mala1294,mala1294_REAL,N,1.44644,2.52164,2.44644,1.0,6,6,12
Mali,Other,mali1284,mali1284_REAL,N,0.5849599999999999,1.95021,1.58496,1.0,4,6,8
Mapudungun,Other,mapu1245,mapu1245_REAL,N,0.9255599999999997,0.92193,2.52193,1.59637,3,6,8
Marind,Other,nucl1622,nucl1622_REAL,N,0.90585,1.89978,1.97095,1.0651,7,6,13
Marra,Other,mara1385,mara1385_REAL,N,0.42286999999999964,0.89758,2.52193,2.09906,5,6,14
Mattole,Other,matt1238,matt1238_REAL,N,1.0,1.0,1.0,-0.0,2,6,2
Maybrat,Other,maib1239,maib1239_REAL,N,0.98304,2.18096,1.97095,0.98791,5,6,10
Mblafe,Other,mbla1238,mbla1238_REAL,N,0.0,1.37878,1.0,1.0,3,6,6
Meriam,Other,meri1244,meri1244_REAL,N,0.49756999999999996,1.56557,1.48548,0.98791,3,6,6
Meyah,Other,meya1236,meya1236_REAL,N,0.4854799999999999,1.95021,1.48548,1.0,4,6,8
Miani,Other,mian1254,mian1254_REAL,N,1.44644,2.23593,2.44644,1.0,5,6,10
Midob,Other,mido1240,mido1240_REAL,N,2.32193,3.32193,2.0,-0.32193,10,6,8
Mocoví,Other,moco1246,moco1246_REAL,N,0.15061999999999998,0.569,1.72193,1.57131,3,6,8
Momu-Fas,Other,fass1245,fass1245_REAL,N,1.04562,2.35298,1.97095,0.92533,7,6,14
Moni,Other,moni1261,moni1261_REAL,N,1.5219299999999998,1.95021,2.52193,1.0,4,6,8
Monumbo,Other,nucl1458,nucl1458_REAL,N,1.04644,2.23593,2.04644,1.0,5,6,10
Mosetén_Chimané,Other,mose1249,mose1249_REAL,N,1.5219299999999998,2.0,2.52193,1.0,4,6,8
Movima,Other,movi1243,movi1243_REAL,N,0.72193,1.5,1.72193,1.0,3,6,6
Muisca_Chibcha_,Other,chib1270,chib1270_REAL,N,1.5219299999999998,1.5,2.52193,1.0,3,6,6
Murrinhpatha,Other,murr1258,murr1258_REAL,N,0.98304,1.56557,1.97095,0.98791,3,6,6
Nagovisi,Other,sibe1248,sibe1248_REAL,N,0.97095,1.95021,1.97095,1.0,4,6,8
Nama,Other,nama1266,nama1266_REAL,N,0.8967100000000001,1.85917,2.87095,1.97424,4,6,18
Nambo,Other,namb1293,namb1293_REAL,N,1.72193,1.55666,2.72193,1.0,3,6,6
Nasioi,Other,naas1242,naas1242_REAL,N,0.97095,1.37878,1.97095,1.0,3,6,6
Navajo,Other,nava1243,nava1243_REAL,N,1.1829999999999998,1.95021,2.52193,1.33893,6,6,13
Negwa_(Yagwoia),Other,yagw1240,yagw1240_REAL,N,1.2464400000000002,1.95021,2.24644,1.0,4,6,8
Neme,Other,neme1244,neme1244_REAL,N,1.4696699999999998,0.9183,2.46967,1.0,2,6,4
Nen,Other,nenn1238,nenn1238_REAL,N,1.9219300000000001,2.52164,2.92193,1.0,6,6,12
Nen,Other,nenn1238a,nenn1238a_REAL,N,1.9219300000000001,0.98523,2.92193,1.0,2,6,4
Netsilik,Other,nets1241,nets1241_REAL,N,0.4842400000000002,2.01096,2.68418,2.19994,6,6,24
Nimboran,Other,nucl1633,nucl1633_REAL,N,0.8008500000000001,2.51517,1.97095,1.1701,6,6,13
Ninam,Other,nina1238,nina1238_REAL,N,0.16809000000000007,0.422,1.97095,1.80286,2,6,6
Nivacle,Other,niva1238,niva1238_REAL,N,0.76118,0.50071,1.72193,0.96075,3,6,6
Northeastern_Maidu,Other,nort2952,nort2952_REAL,N,1.0979299999999999,1.96096,2.52193,1.424,5,6,14
Northern_Embera,Other,nort2972,nort2972_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Northern_Haida,Other,nort2938,nort2938_REAL,N,0.0,1.5,1.0,1.0,3,6,6
Northern_Pomo,Other,nort2966,nort2966_REAL,N,2.34996,3.14629,2.72193,0.37197,9,6,12
NorthMuyu,Other,nort2916,nort2916_REAL,N,0.97095,1.37878,1.97095,1.0,3,6,6
Northwestern_Maidu,Other,nort2951,nort2951_REAL,N,1.2379099999999998,2.27019,2.52193,1.28402,5,6,13
Nunamiut,Other,nort2944,nort2944_REAL,N,0.79223,1.82193,1.72193,0.9297,5,6,10
Nungon,Other,yaum1237,yaum1237_REAL,N,1.1219299999999999,2.23593,2.12193,1.0,5,6,10
Nuu_Chah_Nulth,Other,nuuc1236,nuuc1236_REAL,N,0.0,0.9183,1.0,1.0,2,6,4
Nyulnyul,Other,nyul1247,nyul1247_REAL,N,0.7962099999999999,0.66891,2.12193,1.32572,3,6,7
Onobasulu,Other,onob1238,onob1238_REAL,N,0.4225399999999999,1.95447,1.97095,1.54841,5,6,14
Pagu,Other,pagu1249,pagu1249_REAL,N,0.67967,1.25163,1.61635,0.93668,3,6,6
Pilagá,Other,pila1245,pila1245_REAL,N,0.15061999999999998,0.569,1.72193,1.57131,3,6,8
Puinave,Other,puin1248,puin1248_REAL,N,1.5219299999999998,2.0,2.52193,1.0,4,6,8
Pumé,Other,pume1238,pume1238_REAL,N,0.5266299999999997,0.84758,2.52193,1.9953,4,6,12
Páez,Other,paez1247,paez1247_REAL,N,-0.06303000000000036,-0.0,2.52193,2.58496,1,6,6
Qawasquar,Other,qawa1238,qawa1238_REAL,N,1.07356,1.12193,1.25163,0.17807,5,6,9
Quechan,Other,quec1382,quec1382_REAL,N,1.82649,2.094,2.75,0.92351,5,6,10
Rotokas,Other,roto1249,roto1249_REAL,N,0.98364,2.56389,1.97095,0.98731,6,6,12
Sanapana,Other,sana1298,sana1298_REAL,N,0.7699299999999998,0.50326,2.52193,1.752,2,6,6
Savosavo,Other,savo1255,savo1255_REAL,N,0.02134999999999998,1.48573,1.48548,1.46413,3,6,9
Sawi,Other,sawi1257,sawi1257_REAL,N,0.97095,1.95021,1.97095,1.0,4,6,8
Selk_nam,Other,onaa1245,onaa1245_REAL,N,0.5266299999999997,0.84758,2.52193,1.9953,4,6,12
Seri,Other,seri1257,seri1257_REAL,N,0.7699299999999998,0.61437,2.52193,1.752,3,6,8
Setaman_Baktamin,Other,seta1246,seta1246_REAL,N,1.9219300000000001,1.95021,2.92193,1.0,4,6,8
Shasta,Other,shas1239,shas1239_REAL,N,0.9319099999999998,2.10774,2.52193,1.59002,5,6,14
Sion,Other,sion1247,sion1247_REAL,N,1.13361,0.50071,1.9183,0.78469,3,6,6
Siwai_Motuna,Other,siwa1245,siwa1245_REAL,N,0.34149000000000007,0.97771,1.97095,1.62946,5,6,12
Sougb,Other,mani1235,mani1235_REAL,N,0.4854799999999999,2.23593,1.48548,1.0,5,6,10
Southern_Coastal_Tsimshian,Other,nucl1649,nucl1649_REAL,N,2.32193,0.92193,1.0,-1.32193,3,6,4
Suki,Other,suki1245,suki1245_REAL,N,1.32193,1.95021,2.32193,1.0,4,6,8
Tabla,Other,tabl1243,tabl1243_REAL,N,0.98304,1.97583,1.97095,0.98791,4,6,8
Taiap,Other,taia1239,taia1239_REAL,N,1.32193,1.37878,2.32193,1.0,3,6,6
Tehuelche,Other,tehu1242,tehu1242_REAL,N,0.8588999999999998,0.72193,2.12193,1.26303,2,6,5
Teiwa,Other,teiw1235,teiw1235_REAL,N,1.02375,2.63661,1.97095,0.9472,7,6,13
Telefol,Other,tele1256,tele1256_REAL,N,1.98812,2.25976,2.92193,0.93381,7,6,14
Tidore_(version_1),Other,tido1248,tido1248_REAL,N,1.4524399999999997,2.5,2.0374,0.58496,6,6,9
Tidore_(version_2),Other,tido1248a,tido1248a_REAL,N,0.94805,2.25,1.61635,0.6683,5,6,8
Tidore,Other,tido1249,tido1249_REAL,N,1.9219300000000001,1.95021,2.92193,1.0,4,6,8
Tlingit,Other,tlin1245,tlin1245_REAL,N,1.5219299999999998,1.5,2.52193,1.0,3,6,6
Toba,Other,toba1269,toba1269_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Tolowa,Other,tolo1259,tolo1259_REAL,N,1.5849600000000001,2.58496,1.0,-0.58496,7,6,8
Touo,Other,touo1238,touo1238_REAL,N,1.9359399999999998,2.70194,2.52193,0.58599,7,6,11
Trumai,Other,trum1247,trum1247_REAL,N,1.25,2.0,2.25,1.0,4,6,8
Tsafiki,Other,colo1249,colo1249_REAL,N,0.72193,1.0,1.72193,1.0,2,6,4
Tucanoan_Bará,Other,waim1255,waim1255_REAL,N,1.0670199999999999,2.76902,2.52193,1.45491,7,6,20
Tucano,Other,tuca1252,tuca1252_REAL,N,2.17556,4.02193,2.52193,0.34637,17,6,22
Tuyuca,Other,tuyu1244,tuyu1244_REAL,N,0.7699299999999998,0.61437,2.52193,1.752,3,6,8
Tzeltal,Other,tzel1254,tzel1254_REAL,N,1.28129,1.415,2.32193,1.04064,4,6,10
Umbu-Ungu,Other,umbu1258,umbu1258_REAL,N,1.00182,1.85828,2.12193,1.12011,5,6,11
Usurufa,Other,usar1243,usar1243_REAL,N,1.2147599999999998,1.1673,1.87095,0.65619,4,6,8
Waffa,Other,waff1241,waff1241_REAL,N,1.2464400000000002,1.95021,2.24644,1.0,4,6,8
Wailaki,Other,wail1244,wail1244_REAL,N,0.1630799999999999,2.16908,2.52193,2.35885,5,6,24
Wambaya,Other,wamb1258,wamb1258_REAL,N,1.76348,2.67002,1.9183,0.15482,8,6,12
Waorani,Other,waor1240,waor1240_REAL,N,0.8558799999999998,0.87951,2.52193,1.66605,4,6,10
Wappo,Other,wapp1239,wapp1239_REAL,N,0.87447,3.12669,1.0,0.12553,11,6,6
Warta_Thuntai,Other,gunt1241,gunt1241_REAL,N,0.0,0.98523,-0.0,-0.0,2,6,2
Watam,Other,wata1253,wata1253_REAL,N,0.97095,1.95021,1.97095,1.0,4,6,8
Wersing,Other,wers1238,wers1238_REAL,N,1.5219299999999998,1.95021,2.52193,1.0,4,6,8
Western_Apache,Other,west2615,west2615_REAL,N,1.1293199999999999,2.24644,2.12193,0.99261,5,6,10
Western_Pantar,Other,lamm1241,lamm1241_REAL,N,1.03714,2.36233,1.97095,0.93381,7,6,14
Wichí,Other,wich1264,wich1264_REAL,N,0.0,1.0,1.0,1.0,2,6,4
Wipi,Other,wipi1242,wipi1242_REAL,N,0.0,1.37878,1.0,1.0,3,6,6
Xibe,Other,xibe1242,xibe1242_REAL,N,1.6402900000000002,2.67002,2.92193,1.28164,8,6,20
Yale,Other,kosa1249,kosa1249_REAL,N,0.97095,1.95021,1.97095,1.0,4,6,8
Yalic,Other,yali1257,yali1257_REAL,N,1.2464400000000002,0.98523,2.24644,1.0,2,6,4
Yamana,Other,yama1264,yama1264_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Yanomámi,Other,yano1262,yano1262_REAL,N,0.97095,-0.0,1.97095,1.0,1,6,2
Yawa,Other,nucl1454,nucl1454_REAL,N,0.63581,2.56389,1.97095,1.33514,6,6,16
Yele_(Yélî_Dnye),Other,yele1255,yele1255_REAL,N,1.2341699999999998,2.38609,2.52193,1.28776,6,6,12
Yelmek,Other,yelm1242,yelm1242_REAL,N,0.97095,0.98523,1.97095,1.0,2,6,4
Yucatec_Maya,Other,yuca1254,yuca1254_REAL,N,1.40015,1.85429,2.52164,1.12149,4,6,9
Yukulta_(Ganggalida),Other,gang1267a,gang1267a_REAL,N,1.44422,2.43063,2.23593,0.79171,7,6,14
Yuracare,Other,yura1255,yura1255_REAL,N,0.72193,2.23593,1.72193,1.0,5,6,10
Zuni,Other,zuni1245,zuni1245_REAL,N,1.5219299999999998,1.0,2.52193,1.0,2,6,4
Adnyamathanha,Pama-Nyungan,adny1235,adny1235_REAL,N,2.1625300000000003,1.95915,2.92193,0.7594,5,6,9
Alyawarr,Pama-Nyungan,alya1239,alya1239_REAL,N,1.55591,2.75163,1.97095,0.41504,7,6,10
Arabana,Pama-Nyungan,arab1267,arab1267_REAL,N,1.3349600000000001,2.08496,2.25,0.91504,5,6,10
Arabana,Pama-Nyungan,arab1267a,arab1267a_REAL,N,0.9182999999999999,1.37878,1.9183,1.0,3,6,6
Badimaya,Pama-Nyungan,badi1246,badi1246_REAL,N,0.72193,2.0,1.72193,1.0,4,6,8
Bandjalang,Pama-Nyungan,band1339,band1339_REAL,N,1.5293199999999998,2.69644,2.52193,0.99261,9,6,18
Bindal,Pama-Nyungan,bind1236,bind1236_REAL,N,0.0,1.0,1.0,1.0,2,6,4
Biri,Pama-Nyungan,biri1256,biri1256_REAL,N,1.4,2.5,1.72193,0.32193,7,6,11
Bunganditj,Pama-Nyungan,bung1264,bung1264_REAL,N,1.96203,2.46489,2.72193,0.7599,8,6,14
Dharumbal,Pama-Nyungan,dhar1248,dhar1248_REAL,N,1.2464400000000002,2.0,2.24644,1.0,4,6,8
Dharumbal,Pama-Nyungan,dhar1248a,dhar1248a_REAL,N,1.25163,1.95021,2.25163,1.0,4,6,8
Dhuwal-Dhuwala_(Yolngu),Pama-Nyungan,dhuw1248,dhuw1248_REAL,N,1.4369800000000001,2.02489,1.97095,0.53397,5,6,8
Dhuwal,Pama-Nyungan,dhuw1249,dhuw1249_REAL,N,1.2160199999999999,0.85964,1.9183,0.70228,4,6,8
Diyari,Pama-Nyungan,dier1241,dier1241_REAL,N,1.59033,2.28064,2.5,0.90967,6,6,12
Diyari,Pama-Nyungan,dier1241a,dier1241a_REAL,N,1.8924599999999998,2.90716,2.84644,0.95398,10,6,18
Djambarrpuyngu,Pama-Nyungan,djam1256,djam1256_REAL,N,1.8314000000000001,2.08496,2.24644,0.41504,5,6,8
Djinang,Pama-Nyungan,djin1253,djin1253_REAL,N,1.0441099999999999,2.4183,1.45915,0.41504,6,6,9
Djinang,Pama-Nyungan,djin1253a,djin1253a_REAL,N,1.53497,2.08878,1.9183,0.38333,6,6,10
Duungidjawu,Pama-Nyungan,duun1241,duun1241_REAL,N,1.8114399999999997,2.1867,2.52193,0.71049,5,6,9
Dyirbal,Pama-Nyungan,dyir1250,dyir1250_REAL,N,1.66892,2.97095,3.32193,1.65301,8,6,24
Gumatj,Pama-Nyungan,guma1253,guma1253_REAL,N,1.25161,1.83524,1.97095,0.71934,4,6,7
Gumbaynggir,Pama-Nyungan,kumb1268,kumb1268_REAL,N,1.5245199999999999,2.0,2.25,0.72548,6,6,11
Gunya,Pama-Nyungan,guny1241,guny1241_REAL,N,1.2464400000000002,2.0,2.24644,1.0,4,6,8
Gupapuyngu,Pama-Nyungan,gupa1247,gupa1247_REAL,N,1.40882,2.3124,2.44644,1.03762,6,6,13
Gurindji,Pama-Nyungan,guri1247,guri1247_REAL,N,0.9906,1.4183,1.90564,0.91504,4,6,8
Guugu_Yimidhirr,Pama-Nyungan,gugu1255,gugu1255_REAL,N,1.80689,2.9183,2.72193,0.91504,8,6,16
Guugu_Yimidhirr,Pama-Nyungan,gugu1255a,gugu1255a_REAL,N,1.01484,2.97415,2.12193,1.10709,8,6,18
Jaru,Pama-Nyungan,jaru1254,jaru1254_REAL,N,1.2208,2.09973,2.37095,1.15015,5,6,12
Kala_Lagaw_Ya,Pama-Nyungan,kala1377,kala1377_REAL,N,0.03980000000000006,0.99953,1.97095,1.93115,2,6,8
Kalkatungu,Pama-Nyungan,kalk1246,kalk1246_REAL,N,1.0979299999999999,1.86096,2.52193,1.424,4,6,12
Karajarri,Pama-Nyungan,kara1476,kara1476_REAL,N,1.16779,1.71785,1.97095,0.80316,5,6,9
Kariyarra,Pama-Nyungan,kari1304,kari1304_REAL,N,0.90988,2.50493,2.44644,1.53656,7,6,19
Kartujarra,Pama-Nyungan,kart1247,kart1247_REAL,N,1.16977,2.45282,1.97095,0.80118,6,6,11
Karuwali,Pama-Nyungan,karr1236,karr1236_REAL,N,0.0,0.9183,1.0,1.0,2,6,4
Kaurna,Pama-Nyungan,kaur1267,kaur1267_REAL,N,1.15,1.82193,1.75,0.6,5,6,9
Kukatja,Pama-Nyungan,kuka1246,kuka1246_REAL,N,0.40791999999999984,1.12193,2.17095,1.76303,5,6,13
Kuku-Yalanji,Pama-Nyungan,kuku1273,kuku1273_REAL,N,1.3126300000000002,1.8495,2.24644,0.93381,6,6,12
Kunjen,Pama-Nyungan,kunj1248,kunj1248_REAL,N,1.04113,2.55034,2.08496,1.04383,6,6,13
Kuuku_Ya'u,Pama-Nyungan,kuuk1238,kuuk1238_REAL,N,1.96173,2.0374,2.72193,0.7602,5,6,9
Malgana,Pama-Nyungan,malg1242,malg1242_REAL,N,0.5,2.0,1.5,1.0,4,6,8
Malgana,Pama-Nyungan,malg1242a,malg1242a_REAL,N,0.5849599999999999,0.9183,1.58496,1.0,2,6,4
Margany,Pama-Nyungan,marg1253,marg1253_REAL,N,1.5219299999999998,2.0,2.52193,1.0,4,6,8
MartuWangka,Pama-Nyungan,mart1256,mart1256_REAL,N,1.3085399999999998,2.48418,1.97095,0.66241,7,6,11
Mudburra,Pama-Nyungan,mudb1240,mudb1240_REAL,N,1.00326,1.4183,1.9183,0.91504,4,6,8
Muruwari,Pama-Nyungan,muru1266,muru1266_REAL,N,1.92651,2.44644,2.72193,0.79542,6,6,11
Ngaanyatjarra,Pama-Nyungan,ngaa1240,ngaa1240_REAL,N,1.75689,1.4183,2.92193,1.16504,4,6,9
Ngadjumaya,Pama-Nyungan,ngad1258,ngad1258_REAL,N,1.25,2.0,2.25,1.0,4,6,8
Ngarinyman,Pama-Nyungan,ngar1235,ngar1235_REAL,N,1.3314000000000004,1.4183,2.24644,0.91504,4,6,8
Ngarla,Pama-Nyungan,ngar1286,ngar1286_REAL,N,0.0,2.0,1.0,1.0,4,6,8
Ngarluma,Pama-Nyungan,ngar1287,ngar1287_REAL,N,0.9182999999999999,2.0,1.9183,1.0,4,6,8
Ngarrindjeri,Pama-Nyungan,narr1259,narr1259_REAL,N,0.4105699999999999,1.14883,1.9183,1.50773,3,6,8
Ngiyambaa,Pama-Nyungan,wang1291,wang1291_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Nhanta,Pama-Nyungan,nhan1238,nhan1238_REAL,N,1.65,1.82193,2.25,0.6,5,6,9
Nyamal,Pama-Nyungan,nyam1271,nyam1271_REAL,N,1.6052699999999998,2.00182,2.52193,0.91666,5,6,10
Nyangumarta,Pama-Nyungan,nyan1301,nyan1301_REAL,N,1.05591,1.4183,1.97095,0.91504,4,6,8
Nyawaygi,Pama-Nyungan,nyaw1247,nyaw1247_REAL,N,0.65002,1.95021,0.65002,-0.0,4,6,4
Paakantyi,Pama-Nyungan,darl1243,darl1243_REAL,N,1.08659,1.58496,2.25163,1.16504,5,6,11
Payungu,Pama-Nyungan,bayu1240,bayu1240_REAL,N,1.05591,1.4183,1.97095,0.91504,4,6,8
PintupiLuritja,Pama-Nyungan,pint1250,pint1250_REAL,N,1.05591,1.4183,1.97095,0.91504,4,6,8
Pirriya,Pama-Nyungan,pirr1240,pirr1240_REAL,N,0.0,2.0,1.0,1.0,4,6,8
Pitjantjatjara,Pama-Nyungan,pitj1243,pitj1243_REAL,N,1.3495000000000001,1.59192,2.92193,1.57243,4,6,12
Pitta_Pitta,Pama-Nyungan,pitt1247,pitt1247_REAL,N,1.04125,2.48418,1.97095,0.9297,6,6,12
Ritharrngu,Pama-Nyungan,rita1239,rita1239_REAL,N,1.5656800000000002,2.1494,2.24644,0.68076,5,6,9
Thayore_(Kuuk_Thaayorre),Pama-Nyungan,thay1249,thay1249_REAL,N,1.79644,2.87139,2.44644,0.65,8,6,14
Umpila,Pama-Nyungan,umpi1239,umpi1239_REAL,N,1.44212,1.27291,2.72193,1.27981,3,6,8
Uradhi_(Atampaya),Pama-Nyungan,atam1239,atam1239_REAL,N,1.25163,1.37878,2.25163,1.0,3,6,6
Wajarri,Pama-Nyungan,waja1257,waja1257_REAL,N,1.2339799999999999,1.9183,1.97095,0.73697,4,6,7
Wakaya,Pama-Nyungan,waga1260,waga1260_REAL,N,1.5964400000000003,2.34965,2.24644,0.65,6,6,10
Wangkajunga,Pama-Nyungan,wang1288,wang1288_REAL,N,0.5648000000000002,1.02899,1.84644,1.28164,5,6,11
Wangkangurru,Pama-Nyungan,wang1290,wang1290_REAL,N,0.6325399999999999,1.95083,1.9183,1.28576,5,6,12
Wangkangurru,Pama-Nyungan,wang1290a,wang1290a_REAL,N,0.9182999999999999,1.37878,1.9183,1.0,3,6,6
Wangkumara,Pama-Nyungan,wong1246,wong1246_REAL,N,0.9182999999999999,2.0,1.9183,1.0,4,6,8
Warlmanpa,Pama-Nyungan,warl1255,warl1255_REAL,N,1.00326,1.4183,1.9183,0.91504,4,6,8
Warlpiri,Pama-Nyungan,warl1254,warl1254_REAL,N,1.27351,2.02322,2.12193,0.84842,6,6,12
Warlpiri,Pama-Nyungan,warl1254a,warl1254a_REAL,N,0.8930999999999998,2.56389,2.52193,1.62883,6,6,20
Warnman,Pama-Nyungan,wanm1242,wanm1242_REAL,N,0.44592,1.4183,1.36096,0.91504,4,6,8
Warrnambool,Pama-Nyungan,warr1257,warr1257_REAL,N,1.5219299999999998,1.95021,2.52193,1.0,4,6,8
Warumungu,Pama-Nyungan,waru1265,waru1265_REAL,N,1.05591,1.58496,1.97095,0.91504,5,6,10
Warungu,Pama-Nyungan,waru1264,waru1264_REAL,N,0.97095,2.75,1.97095,1.0,7,6,14
Wathwurrung,Pama-Nyungan,wath1238,wath1238_REAL,N,0.72193,1.95021,1.72193,1.0,4,6,8
WikMungkan,Pama-Nyungan,wikm1247,wikm1247_REAL,N,1.82782,2.52193,2.82782,1.0,7,6,13
Wiradjuri,Pama-Nyungan,wira1262,wira1262_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Wirangu,Pama-Nyungan,wira1265,wira1265_REAL,N,1.5999999999999996,2.0,2.52193,0.92193,6,6,12
Woiwurrung,Pama-Nyungan,woiw1237,woiw1237_REAL,N,0.9182999999999999,2.0,1.9183,1.0,4,6,8
Wulguru,Pama-Nyungan,wulg1239,wulg1239_REAL,N,0.8588999999999998,1.02193,2.12193,1.26303,4,6,9
Yadhaykenu,Pama-Nyungan,yadh1237,yadh1237_REAL,N,2.32193,1.95021,3.32193,1.0,4,6,8
Yalarnnga,Pama-Nyungan,yala1262,yala1262_REAL,N,0.79223,1.02193,1.72193,0.9297,4,6,8
Yalarnnga,Pama-Nyungan,yala1262a,yala1262a_REAL,N,0.8540300000000001,0.92643,1.95021,1.09618,4,6,9
Yandruwandha,Pama-Nyungan,yand1253,yand1253_REAL,N,1.4870400000000004,1.95915,2.24644,0.7594,5,6,9
Yandruwandha,Pama-Nyungan,yand1253a,yand1253a_REAL,N,1.2464400000000002,1.37878,2.24644,1.0,3,6,6
Yanyuwa,Pama-Nyungan,yany1243,yany1243_REAL,N,1.0059099999999999,1.4183,2.17095,1.16504,4,6,9
Yarluyandi,Pama-Nyungan,ngam1265,ngam1265_REAL,N,2.0068900000000003,1.4183,2.92193,0.91504,4,6,8
Yidiny,Pama-Nyungan,yidi1250,yidi1250_REAL,N,1.05591,1.4183,1.97095,0.91504,4,6,8
Yidiny,Pama-Nyungan,yidi1250a,yidi1250a_REAL,N,0.97095,1.37878,1.97095,1.0,3,6,6
Yindjibarndi,Pama-Nyungan,yind1247,yind1247_REAL,N,2.0068900000000003,2.25163,2.92193,0.91504,6,6,12
Yir-Yoront,Pama-Nyungan,yiry1245,yiry1245_REAL,N,1.33545,2.17356,2.25163,0.91618,5,6,10
Yorta_Yorta,Pama-Nyungan,yort1237,yort1237_REAL,N,0.9182999999999999,2.0,1.9183,1.0,4,6,8
Yugambal_(Yugambeh),Pama-Nyungan,yuga1244,yuga1244_REAL,N,1.03544,2.1228,1.97848,0.94304,6,6,11
Yugambeh,Pama-Nyungan,yugu1249,yugu1249_REAL,N,0.8588999999999998,1.12193,2.12193,1.26303,5,6,11
Yulparija,Pama-Nyungan,yulp1239,yulp1239_REAL,N,1.3314000000000004,2.08496,2.24644,0.91504,5,6,10
Yuwaalaraay,Pama-Nyungan,gami1243,gami1243_REAL,N,1.36253,2.12581,2.12193,0.7594,6,6,11
Shipibo,Pano-Tacanan,ship1254,ship1254_REAL,N,1.22932,2.14644,2.72193,1.49261,6,6,16
Burmese,Sino-Tibetan,nucl1310,nucl1310_REAL,N,1.5219299999999998,2.52164,2.52193,1.0,6,6,12
Chepang,Sino-Tibetan,chep1245,chep1245_REAL,N,1.72193,1.95021,2.72193,1.0,4,6,8
Dzonghka_Lhop,Sino-Tibetan,dzon1239,dzon1239_REAL,N,1.5219299999999998,1.95021,2.52193,1.0,4,6,8
